unit_count,pair_id,t,compactness_score,contact_fraction_vs_target,CYP_MEP_contact_fraction_vs_target,axial_register_score,angular_phase_order_score,refined_angular_phase_score,rmsd_formedness_score,seed_formation_score,notes
4,0,0.000,0.610100,0.000000,0.000000,0.406239,,0.882985,0.300302,0.420571,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,11,0.800,0.904103,0.543670,0.561642,0.805614,,0.969905,0.751672,0.779548,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,11,0.850,0.925147,0.577649,0.596744,0.824685,,0.975919,0.783314,0.803631,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,11,0.900,0.946191,0.611628,0.631847,0.843756,,0.981933,0.814956,0.827714,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,11,0.950,0.967235,0.645608,0.666949,0.862828,,0.987947,0.846598,0.851798,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,11,1.000,0.988279,0.679587,0.702052,0.881899,,0.993961,0.878240,0.875881,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,12,0.000,0.627509,0.000000,0.000000,0.413308,,0.609694,0.223305,0.364791,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,12,0.050,0.646134,0.036660,0.036129,0.435472,,0.626929,0.255442,0.389513,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,12,0.100,0.664758,0.073320,0.072258,0.457636,,0.644163,0.287580,0.414235,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,12,0.150,0.683383,0.109981,0.108386,0.479800,,0.661398,0.319717,0.438957,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,12,0.200,0.702007,0.146641,0.144515,0.501964,,0.678633,0.351854,0.463680,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,12,0.250,0.720632,0.183301,0.180644,0.524127,,0.695867,0.383991,0.488402,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,12,0.300,0.739256,0.219961,0.216773,0.546291,,0.713102,0.416128,0.513124,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,12,0.350,0.757881,0.256621,0.252902,0.568455,,0.730337,0.448265,0.537846,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,12,0.400,0.776505,0.293282,0.289030,0.590619,,0.747571,0.480402,0.562568,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,12,0.450,0.795130,0.329942,0.325159,0.612783,,0.764806,0.512539,0.587290,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,12,0.500,0.813754,0.366602,0.361288,0.634947,,0.782040,0.544676,0.612013,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,12,0.550,0.832379,0.403262,0.397417,0.657111,,0.799275,0.576813,0.636735,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,12,0.600,0.851004,0.439922,0.433546,0.679275,,0.816510,0.608950,0.661457,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,12,0.650,0.869628,0.476583,0.469674,0.701439,,0.833744,0.641087,0.686179,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,12,0.700,0.888253,0.513243,0.505803,0.723603,,0.850979,0.673224,0.710901,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,12,0.750,0.906877,0.549903,0.541932,0.745766,,0.868214,0.705362,0.735623,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,12,0.800,0.925502,0.586563,0.578061,0.767930,,0.885448,0.737499,0.760345,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,12,0.850,0.944126,0.623223,0.614190,0.790094,,0.902683,0.769636,0.785068,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,12,0.900,0.962751,0.659884,0.650318,0.812258,,0.919918,0.801773,0.809790,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,12,0.950,0.981375,0.696544,0.686447,0.834422,,0.937152,0.833910,0.834512,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,12,1.000,1.000000,0.733204,0.722576,0.856586,,0.954387,0.866047,0.859234,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,13,0.000,0.694985,0.004522,0.004954,0.434953,,0.769053,0.294213,0.345661,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,13,0.050,0.709710,0.038598,0.039207,0.455798,,0.779704,0.322287,0.371236,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,13,0.100,0.724435,0.072674,0.073461,0.476644,,0.790355,0.350360,0.396811,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,13,0.150,0.739160,0.106751,0.107714,0.497489,,0.801006,0.378434,0.422385,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,13,0.200,0.753884,0.140827,0.141967,0.518334,,0.811657,0.406507,0.447960,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,13,0.250,0.768609,0.174903,0.176221,0.539180,,0.822308,0.434581,0.473535,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,13,0.300,0.783334,0.208979,0.210474,0.560025,,0.832960,0.462655,0.499110,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,13,0.350,0.798059,0.243056,0.244727,0.580870,,0.843611,0.490728,0.524685,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,13,0.400,0.812784,0.277132,0.278981,0.601716,,0.854262,0.518802,0.550259,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,13,0.450,0.827509,0.311208,0.313234,0.622561,,0.864913,0.546875,0.575834,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,13,0.500,0.842233,0.345284,0.347488,0.643406,,0.875564,0.574949,0.601409,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,13,0.550,0.856958,0.379361,0.381741,0.664252,,0.886215,0.603023,0.626984,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,13,0.600,0.871683,0.413437,0.415994,0.685097,,0.896866,0.631096,0.652559,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,13,0.650,0.886408,0.447513,0.450248,0.705943,,0.907517,0.659170,0.678133,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,13,0.700,0.901133,0.481589,0.484501,0.726788,,0.918168,0.687243,0.703708,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,13,0.750,0.915858,0.515666,0.518754,0.747633,,0.928820,0.715317,0.729283,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,13,0.800,0.930583,0.549742,0.553008,0.768479,,0.939471,0.743390,0.754858,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,13,0.850,0.945307,0.583818,0.587261,0.789324,,0.950122,0.771464,0.780433,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,13,0.900,0.960032,0.617895,0.621514,0.810169,,0.960773,0.799538,0.806007,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,13,0.950,0.974757,0.651971,0.655768,0.831015,,0.971424,0.827611,0.831582,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,13,1.000,0.989482,0.686047,0.690021,0.851860,,0.982075,0.855685,0.857157,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,14,0.000,0.563018,0.000000,0.000000,0.400712,,0.578721,0.147201,0.338444,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,14,0.050,0.584327,0.038727,0.039278,0.425203,,0.597742,0.184547,0.365747,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,14,0.100,0.605635,0.077455,0.078556,0.449694,,0.616763,0.221893,0.393050,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,14,0.150,0.626944,0.116182,0.117834,0.474186,,0.635784,0.259239,0.420353,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,14,0.200,0.648253,0.154910,0.157113,0.498677,,0.654804,0.296585,0.447656,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,14,0.250,0.669562,0.193637,0.196391,0.523168,,0.673825,0.333930,0.474959,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,14,0.300,0.690870,0.232364,0.235669,0.547659,,0.692846,0.371276,0.502262,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,14,0.350,0.712179,0.271092,0.274947,0.572151,,0.711867,0.408622,0.529565,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,14,0.400,0.733488,0.309819,0.314225,0.596642,,0.730888,0.445968,0.556868,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,14,0.450,0.754797,0.348547,0.353503,0.621133,,0.749909,0.483313,0.584171,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,14,0.500,0.776106,0.387274,0.392782,0.645625,,0.768930,0.520659,0.611474,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,14,0.550,0.797414,0.426001,0.432060,0.670116,,0.787950,0.558005,0.638777,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,14,0.600,0.818723,0.464729,0.471338,0.694607,,0.806971,0.595351,0.666080,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,14,0.650,0.840032,0.503456,0.510616,0.719098,,0.825992,0.632697,0.693383,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,14,0.700,0.861340,0.542184,0.549894,0.743590,,0.845013,0.670042,0.720686,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,14,0.750,0.882649,0.580911,0.589172,0.768081,,0.864034,0.707388,0.747989,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,14,0.800,0.903958,0.619638,0.628450,0.792572,,0.883055,0.744734,0.775292,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,14,0.850,0.925267,0.658366,0.667729,0.817063,,0.902075,0.782080,0.802595,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,14,0.900,0.946576,0.697093,0.707007,0.841554,,0.921096,0.819425,0.829898,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,14,0.950,0.967884,0.735821,0.746285,0.866046,,0.940117,0.856771,0.857201,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,14,1.000,0.989193,0.774548,0.785563,0.890537,,0.959138,0.894117,0.884504,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,15,0.000,0.552372,0.039406,0.041755,0.327951,,0.598194,0.205769,0.303855,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,15,0.050,0.574753,0.081622,0.083298,0.355986,,0.617465,0.238571,0.334088,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,15,0.100,0.597135,0.123837,0.124841,0.384021,,0.636736,0.271373,0.364321,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,15,0.150,0.619516,0.166053,0.166383,0.412057,,0.656007,0.304175,0.394554,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,15,0.200,0.641898,0.208269,0.207926,0.440092,,0.675279,0.336978,0.424786,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,15,0.250,0.664279,0.250485,0.249469,0.468127,,0.694550,0.369780,0.455019,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,15,0.300,0.686660,0.292700,0.291012,0.496162,,0.713821,0.402582,0.485252,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,15,0.350,0.709042,0.334916,0.332555,0.524197,,0.733092,0.435384,0.515485,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,15,0.400,0.731423,0.377132,0.374097,0.552233,,0.752363,0.468186,0.545718,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,15,0.450,0.753805,0.419348,0.415640,0.580268,,0.771634,0.500988,0.575951,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,15,0.500,0.776186,0.461563,0.457183,0.608303,,0.790906,0.533791,0.606183,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,15,0.550,0.798567,0.503779,0.498726,0.636338,,0.810177,0.566593,0.636416,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,15,0.600,0.820949,0.545995,0.540269,0.664373,,0.829448,0.599395,0.666649,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,15,0.650,0.843330,0.588211,0.581811,0.692409,,0.848719,0.632197,0.696882,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,15,0.700,0.865712,0.630427,0.623354,0.720444,,0.867990,0.664999,0.727115,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,15,0.750,0.888093,0.672642,0.664897,0.748479,,0.887261,0.697801,0.757348,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,15,0.800,0.910474,0.714858,0.706440,0.776514,,0.906532,0.730604,0.787581,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,15,0.850,0.932856,0.757074,0.747983,0.804549,,0.925804,0.763406,0.817813,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,15,0.900,0.955237,0.799289,0.789525,0.832585,,0.945075,0.796208,0.848046,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,15,0.950,0.977619,0.841505,0.831068,0.860620,,0.964346,0.829010,0.878279,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,15,1.000,1.000000,0.883721,0.872611,0.888655,,0.983617,0.861812,0.908512,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,16,0.000,0.541152,0.000000,0.000000,0.338714,,0.877592,0.240328,0.359586,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,16,0.050,0.563693,0.039309,0.038960,0.364352,,0.883659,0.272457,0.386439,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,16,0.100,0.586235,0.078618,0.077919,0.389991,,0.889727,0.304586,0.413291,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,16,0.150,0.608776,0.117926,0.116879,0.415629,,0.895794,0.336715,0.440144,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,16,0.200,0.631317,0.157235,0.155839,0.441267,,0.901862,0.368845,0.466997,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,16,0.250,0.653859,0.196544,0.194798,0.466905,,0.907929,0.400974,0.493849,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,16,0.300,0.676400,0.235853,0.233758,0.492544,,0.913996,0.433103,0.520702,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,16,0.350,0.698941,0.275162,0.272718,0.518182,,0.920064,0.465232,0.547555,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,16,0.400,0.721483,0.314470,0.311677,0.543820,,0.926131,0.497361,0.574408,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,16,0.450,0.744024,0.353779,0.350637,0.569458,,0.932199,0.529491,0.601260,linear interpolation in oriented order-parameter space; not atomistic dynamics
5,16,0.500,0.766566,0.393088,0.389597,0.595096,,0.938266,0.561620,0.628113,linear interpolation in oriented order-parameter space; not atomistic dynamics
